CODIGO	FUENTE	PROV	DPTO	DIST	X	Y
9700718	API	CARAVELI	AREQUIPA	CHAPARRA	-73.8622	-15.7388
9700396	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.59570926	-16.4131085
9700638	API	CAMANA	AREQUIPA	MARIANO NCLAS VALC	-73.1721	-15.9888
9701680	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.490737839	-16.415927533
9700008	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.011576178	-8.104341822
9700124	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.522921468	-16.443437249
9700055	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.557889789	-16.397385
9702092	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.51265682	-16.41659689
9701137	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.579911378	-16.393849333
9701333	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.561019854	-16.371747805
9700641	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.543808284	-16.387101287
9700993	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.550177027	-16.403292065
9701334	WBS				-72.014038611	-17.013614743
9702029	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.48632174	-16.417051853
9702274	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.518223498	-16.4091145
9700210	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012916782	-8.106022378
9699999	API	AREQUIPA	AREQUIPA	HUNTER	-71.55474604	-16.45275
9701880	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537153771	-16.399385069
9701671	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.526023174	-16.441064045
9701009	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53481717	-16.39824005
9701315	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027316963	-8.098440563
9701701	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.529366576	-16.4203755
9703045	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.566406991	-16.355204543
9700325	API	AREQUIPA	AREQUIPA	CAYMA	-71.541683055	-16.357759078
9701515	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519195853	-16.4183835
9701683	WBS					
9701649	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.506043218	-16.420302179
9700974	API	CAMANA	AREQUIPA	JOSE M.QUIMPER	-72.715433361	-16.569405697
9702612	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019888303	-8.110481362
9700462	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.54588956	-16.41317721
9700837	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.516071795	-16.380415934
9700847	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.515773808	-16.380234149
9701312	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037548289	-8.126019126
9701280	WBS				-79.027270209	-8.116218788
9701448	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700158	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02846687	-8.117888575
9700305	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.507969295	-16.422670386
9701728	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039785453	-8.12013
9701251	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019408434	-8.099850765
9702499	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.046097838	-8.092939
9701974	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.535672922	-16.400343267
9701744	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.542138492	-16.386314434
9700734	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.54381502	-16.39510787
9700087	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042596265	-8.097337653
9700461	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9700508	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.046044717	-8.119717
9700631	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.5267017	-16.44785962
9701859	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53341121	-16.40174088
9699989	API	CAMANA	AREQUIPA	N.DE PIEROLA	-72.713546295	-16.57605408
9702416	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53290217	-16.40869612
9702162	API	AREQUIPA	AREQUIPA	CAYMA	-71.542822768	-16.362171218
9702234	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537846538	-16.394604254
9702506	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.52230702	-16.40397184
9700819	API	CAMANA	AREQUIPA	CAMANA	-72.71021061	-16.62458421
9700901	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.521524425	-16.38038212
9701634	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.537625728	-16.452480785
9700522	API	CAYLLOMA	AREQUIPA	MAJES	-72.189137443	-16.356363311
9701455	API	AREQUIPA	AREQUIPA	CAYMA		
9700783	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031520066	-8.124541081
9701457	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.491567819	-16.404551402
9700639	WBS				-77.000406857	-12.102072199
9702493	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027750176	-8.118591411
9700206	API	CARAVELI	AREQUIPA	CHALA	-74.2459	-15.8651
9702966	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015207317	-8.102477213
9701729	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.528687964	-16.399920054
9700995	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01328257	-8.11006386
9699998	API	AREQUIPA	AREQUIPA	HUNTER	-71.554283691	-16.437966
9701695	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.532276586	-16.453529
9700213	API	TRUJILLO	LA LIBERTAD	TRUJILLO		
9701283	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018846379	-8.112407013
9700095	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.004489097	-8.098341011
9700862	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.529376334	-16.4187605
9701176	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.52978402	-16.40291833
9700939	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029841882	-8.130395
9700001	WBS				-71.537478291	-16.400303896
9702041	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537957972	-16.403325807
9701128	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.013498989	-8.111253407
9701706	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.508365392	-16.415235425
9702957	WBS					
9700291	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040764526	-8.1214545
9701870	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028765893	-8.101500865
9700604	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03882505	-8.119879554
9700974	WBS				-71.534227739	-16.399247105
9701723	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.567854522	-16.389573717
9701909	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.010303201	-8.110864404
9701396	WBS					
9700958	WBS	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.		
9701334	API	AREQUIPA	AREQUIPA	CERRO COLORADO		
9702678	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024748841	-8.113614563
9700881	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039439086	-8.093540892
9701390	WBS					
9701203	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037060574	-8.101285035
9701922	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.537397805	-16.401514216
9702278	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.555715414	-16.388902
9701540	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52419673	-16.3798435
9702208	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.498250481	-16.418376308
9701056	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53262021	-16.399824578
9701408	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519943794	-16.4128435
9700461	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.521262798	-16.4360085
9702790	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.517680675	-16.389709017
9701640	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.514942932	-16.373135
9700243	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.518957761	-16.400210242
9700267	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.539955196	-16.383873078
9701474	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039639102	-8.1116265
9701784	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02120746	-8.114301546
9700128	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.525241203	-16.391189255
9700601	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.510791894	-16.4211465
9700598	WBS				-71.411217214	-14.792197055
9701538	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.521094561	-16.403869287
9701712	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.507654688	-16.412203202
9701409	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.519111881	-16.3891085
9700400	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.510761923	-16.424026
9700831	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042303388	-8.09801
9700079	API	AREQUIPA	AREQUIPA	CAYMA	-71.54467804	-16.350036
9700427	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9701378	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.557295498	-16.329352
9700010	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018953808	-8.116491288
9703029	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.528109926	-16.4208575
9700594	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027994412	-8.111471959
9700330	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.523144576	-16.36974393
9700520	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.518389108	-16.380187743
9700325	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02668166	-8.114681099
9700789	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.551149881	-16.3946885
9701296	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029082362	-8.118342556
9700029	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9699994	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.005961069	-8.108562277
9700217	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.52913085	-16.437144263
9700913	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018787754	-8.102966391
9700144	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9701467	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.519526325	-16.4278975
9701096	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.5031708	-16.36679
9702104	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.030755721	-8.131367186
9700369	API	AREQUIPA	AREQUIPA	CAYMA	-71.545687994	-16.3478115
9701829	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.506233769	-16.413736286
9702468	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.512654552	-16.374162692
9703025	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.547609137	-16.440169547
9700340	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.021547171	-8.119100566
9700559	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.554471754	-16.406964521
9700739	WBS					
9700359	API	ISLAY	AREQUIPA	PUNTA BOMBON	-71.7951	-17.1711
9701973	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.023565551	-8.080545169
9700156	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.512299055	-16.406206693
9701043	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.509367816	-16.405453337
9701536	WBS					
9702720	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.526670455	-16.3811925
9700463	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.527259686	-16.4248955
9700165	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.567822892	-16.4012155
9701721	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.008668611	-8.093211111
9700396	WBS					
9702322	WBS					
9700525	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01557765	-8.116400749
9701731	WBS					
9700294	API	AREQUIPA	AREQUIPA	TIABAYA	-71.587224611	-16.444810689
9700451	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.570063145	-16.386896518
9701613	API	AREQUIPA	AREQUIPA	CAYMA	-71.547727774	-16.388381
9700006	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.544282374	-16.392361943
9700315	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.034358534	-8.095872794
9702743	API	AREQUIPA	AREQUIPA	HUNTER	-71.553691434	-16.44842084
9700090	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.545620324	-16.402708531
9701317	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.543148912	-16.386617932
9702070	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.55435802	-16.385769869
9700674	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014549592	-8.096349538
9701338	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033831886	-8.113092219
9701339	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01991735	-8.124028079
9700536	WBS					
9700276	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.046097838	-8.092939
9701499	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024650854	-8.106938133
9701105	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.50800254	-16.375329553
9701525	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.519169323	-16.381281226
9701960	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55097424	-16.39860427
9701145	WBS	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.537532232	-16.431920699
9701782	API	CASTILLA	AREQUIPA	APLAO	-72.4926	-16.0761
9701341	WBS					
9701477	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.536128966	-16.395217405
9701333	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.55184759	-16.401209
9700772	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027716413	-8.100271095
9700007	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539289084	-16.409806219
9702028	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.522226993	-16.395646942
9702722	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.024106364	-8.115477341
9701621	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.522270949	-16.397914906
9701407	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.540039722	-16.398206367
9701359	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53450002	-16.39915069
9700174	WBS					
9701314	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.52271272	-16.4259405
9701090	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53802938	-16.40138534
9700229	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.528956923	-16.407505614
9700220	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.572690958	-16.378623154
9701054	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.538821351	-16.384480217
9700569	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.51243273	-16.421783
9701001	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027404984	-8.096367017
9701982	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020053088	-8.100317393
9701473	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.025169246	-8.119148078
9702243	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.476700068	-16.407873388
9700447	API	AREQUIPA	AREQUIPA	HUNTER	-71.557806659	-16.438590839
9700233	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.500317324	-16.403034188
9700053	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019446044	-8.105572119
9700047	WBS				-71.530563123	-16.392614283
9700099	API	AREQUIPA	AREQUIPA	CAYMA	-71.546313352	-16.3720845
9701871	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533187784	-16.399477963
9700243	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.572690958	-16.378623154
9700132	WBS					
9701135	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.51410144	-16.40499054
9701363	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.570662585	-16.379549558
9700707	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.003716921	-8.094656925
9700841	WBS				-69.040393053	-16.563524667
9701189	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.52381328	-16.39559613
9700669	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027774839	-8.108026499
9700934	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.546455931	-16.3964325
9702566	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.490529824	-16.418568241
9700018	API	AREQUIPA	AREQUIPA	SABANDIA	-71.494650308	-16.455777186
9701633	API	AREQUIPA	AREQUIPA	MARIANO MELGAR		
9700115	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.02120225	-8.112002697
9701841	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.543815041	-16.424871012
9702712	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.513029368	-16.3879215
9702234	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9702033	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.015810735	-8.101548426
9700968	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.568893112	-16.376713046
9702196	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.529527474	-16.417342
9700313	API	AREQUIPA	AREQUIPA	HUNTER	-71.5545068	-16.45391152
9699992	WBS					
9701231	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.006817282	-8.104871347
9701389	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.03765675	-8.127935209
9701848	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019733396	-8.11855887
9700724	API	AREQUIPA	AREQUIPA	CAYMA	-71.54191164	-16.35433259
9700246	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53420411	-16.409794976
9700695	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.027217543	-8.123096
9700858	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.54123083	-16.393570041
9702772	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018136467	-8.103745963
9700717	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.503166317	-16.3659545
9701177	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.521592272	-16.380653694
9700409	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.519184438	-16.385414933
9700552	WBS					
9701196	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539588771	-16.420534076
9700468	API	AREQUIPA	AREQUIPA	SACHACA	-71.568732845	-16.426784747
9702039	WBS					
9702069	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.01991735	-8.124028079
9701367	API	AREQUIPA	AREQUIPA	LA JOYA	-71.8444	-16.4965
9700743	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.51186108	-16.44425178
9700186	API	AREQUIPA	AREQUIPA	PAUCARPATA		
9700195	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.039317946	-8.124951898
9700355	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.037577914	-8.103522229
9700931	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.577427507	-16.385613296
9700528	API	AREQUIPA	AREQUIPA	CAYMA	-71.522576193	-16.3686845
9701722	WBS					
9701038	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031548696	-8.097729121
9701556	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.0506636	-8.099779347
9700256	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.012668637	-8.105016655
9702381	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.492592399	-16.4253795
9700422	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.035966248	-8.099734031
9701267	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.532321674	-16.402223922
9701822	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.515631823	-16.405385663
9700474	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.527736164	-16.4281095
9702092	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533955774	-16.398880516
9701699	API	TRUJILLO	LA LIBERTAD	FLORENCIA DE MORA	-79.019790183	-8.087625257
9701658	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.031254153	-8.122482892
9700094	API	AREQUIPA	AREQUIPA	HUNTER	-71.555623016	-16.4610975
9701591	API	CAMANA	AREQUIPA	CAMANA	-72.70095433	-16.60319063
9700842	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509809654	-16.413351029
9701268	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.509927898	-16.423176914
9700083	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.512432727	-16.421783
9700021	WBS				-79.022841719	-8.112449308
9702318	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.026159823	-8.094262323
9701697	WBS				-79.016385844	-8.112098182
9701836	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.017039051	-8.102087565
9701753	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.026011172	-8.119620281
9700247	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.568941229	-16.399992
9700332	API	AREQUIPA	AREQUIPA	CAYMA	-71.545238763	-16.349187
9700729	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.029480761	-8.1300595
9701611	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.047560091	-8.136040952
9701983	API	AREQUIPA	AREQUIPA	HUNTER	-71.559382733	-16.448872
9700038	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.533421009	-16.392235084
9702166	API	AREQUIPA	AREQUIPA	CAYMA	-71.548881681	-16.388708799
9701946	WBS				-71.983909243	-13.517226595
9701476	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.033450314	-8.096446221
9700266	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.014784813	-8.086589426
9701015	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.000860286	-8.094723079
9701424	WBS				-71.496160527	-16.402790039
9699995	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.019538568	-8.110974079
9702179	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.534803073	-16.397890035
9701220	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.042439382	-8.097884332
9702752	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52328385	-16.3830738
9700192	API	AREQUIPA	AREQUIPA	SOCABAYA	-71.533749397	-16.435514943
9700657	WBS				-78.997922483	-8.073104878
9701167	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.018532432	-8.09834537
9702847	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.539233568	-16.409975411
9701614	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700571	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020951055	-8.112640225
9700360	API	AREQUIPA	AREQUIPA	CAYMA	-71.544573108	-16.371357306
9700894	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.553025258	-16.3905495
9701744	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028756331	-8.101710332
9701092	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.5151168	-16.426312
9701120	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.041483115	-8.104828968
9700304	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.503564792	-16.405424594
9702029	API	AREQUIPA	AREQUIPA	SACHACA	-71.553097185	-16.4057565
9701371	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.520306839	-16.403891434
9700200	WBS				-71.53185021	-16.39698032
9700051	API	AREQUIPA	AREQUIPA	SACHACA	-71.570439113	-16.410842354
9702281	API	AREQUIPA	AREQUIPA	MARIANO MELGAR	-71.487874032	-16.399075
9702010	API	AREQUIPA	AREQUIPA	PAUCARPATA		
9700323	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.568107677	-16.375838476
9701341	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.52759934	-16.40774796
9701539	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028667718	-8.123271
9700540	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.525720778	-16.427076
9702505	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.525127496	-16.426591
9700209	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.518042432	-16.435544
9701306	API	AREQUIPA	AREQUIPA	YANAHUARA	-71.557214974	-16.3969915
9701143	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.514053632	-16.413405976
9701061	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.52689854	-16.37077956
9701067	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.020053291	-8.115582158
9702744	API	AREQUIPA	AREQUIPA	CERRO COLORADO	-71.561209236	-16.375531391
9700521	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.00871552	-8.078419529
9700093	API	CAYLLOMA	AREQUIPA	CAYLLOMA	-71.7726	-15.1875
9700231	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.53857761	-16.39755692
9702100	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.48335549	-16.408817731
9700459	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.022121237	-8.108733721
9702202	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.478911999	-16.409549205
9699995	API	AREQUIPA	AREQUIPA	JOSE BUSTAMANTE Y R.	-71.52620316	-16.4220845
9701669	WBS					
9700646	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.513197672	-16.426922105
9700767	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.040119733	-8.106189275
9700896	API	AREQUIPA	AREQUIPA	PAUCARPATA	-71.529117559	-16.402841211
9701476	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525178013	-16.400994091
9701503	API	AREQUIPA	AREQUIPA	AREQUIPA	-71.525598173	-16.411363
9700018	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.011701178	-8.10700092
9700015	API	ISLAY	AREQUIPA	MOLLENDO	-72.01814374	-17.02587176
9701068	API	TRUJILLO	LA LIBERTAD	TRUJILLO	-79.028890767	-8.11480515
9701291	API	AREQUIPA	AREQUIPA	CAYMA	-71.554557558	-16.348165408
9701684	API	AREQUIPA	AREQUIPA	MIRAFLORES	-71.513718212	-16.391032166
9700113	WBS					
9700294	API	AREQUIPA	AREQUIPA	ALTO SELVA ALEGRE	-71.520456951	-16.362142465
9700077	WBS					
